anio,temp_media,temp_min,temp_max,precipitacion,provincia
2010,18.56026490066225,11.14983498349835,25.880065359477125,0.10.00.00.00.14.90.00.00.01.10.01.30.70.00.00.00.00.00.00.08.19.80.40.00.311.20.18.00.23.92.51.012.018.11.311.00.32.925.611.820.80.07.81.60.06.60.012.756.10.02.10.01.50.00.00.20.02.80.00.00.03.53.10.00.00.06.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.50.410.40.09.30.10.04.00.60.00.00.00.00.00.00.00.00.00.40.00.00.00.01.82.05.81.60.70.00.00.00.00.00.00.00.00.00.00.00.00.00.30.00.00.00.00.00.00.00.00.00.025.610.14.68.52.20.22.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.014.91.00.50.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.04.70.00.03.011.80.00.11.20.10.00.00.00.00.00.00.20.04.50.30.00.00.00.030.42.32.80.10.00.00.00.01.01.51.22.11.10.10.61.159.50.60.70.10.00.20.40.60.23.56.10.71.33.50.40.78.80.86.524.71.35.20.50.00.052.043.548.80.60.00.00.00.00.00.00.25.056.315.67.51.40.00.80.20.00.00.014.07.4,
2011,18.759696969696968,11.072727272727272,26.47886904761905,0.12.20.10.40.70.00.10.00.00.00.20.00.00.10.00.10.01.10.26.44.85.30.40.00.00.00.20.00.10.00.00.00.00.10.010.211.930.417.70.30.05.61.00.00.10.00.00.00.00.03.80.00.01.20.60.00.00.05.83.40.010.41.51.13.10.00.00.00.00.00.00.10.10.00.00.00.00.00.00.00.00.00.00.07.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.10.016.89.411.00.12.10.00.01.820.23.71.89.10.00.00.00.00.00.00.00.00.00.00.040.43.30.10.00.00.00.00.00.20.10.00.00.00.00.00.00.00.00.03.85.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.30.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.48.40.010.97.83.30.00.00.00.014.617.28.80.00.00.00.00.00.00.00.00.06.60.00.00.01.04.43.20.60.10.00.40.00.00.00.00.00.00.06.70.00.00.00.00.00.00.06.51.40.00.50.20.21.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2012,16.867751479289943,8.724483775811208,25.025958702064894,0.00.00.00.00.00.00.00.00.00.00.00.00.00.07.80.80.00.00.00.00.00.00.00.00.00.01.90.00.00.00.03.51.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.10.00.00.00.00.00.00.00.00.00.00.00.00.13.10.01.20.70.00.00.00.00.02.71.36.51.90.00.00.00.00.00.00.00.00.011.18.615.01.80.00.03.810.70.00.00.00.00.00.00.00.00.00.00.01.26.60.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.032.041.62.30.00.00.00.00.00.00.00.00.00.00.01.40.00.00.40.00.00.08.30.41.50.60.00.212.223.113.80.20.00.911.20.00.024.366.241.92.512.43.729.214.32.04.30.00.00.00.04.18.00.20.10.00.90.00.10.00.05.30.00.00.00.00.00.00.00.50.12.35.90.10.00.00.00.00.42.47.90.81.90.20.10.00.00.10.10.12.80.10.00.00.00.02.5,
2013,16.89252336448598,9.34797507788162,24.442679127725857,0.90.00.00.00.00.00.00.00.00.00.05.420.915.60.15.94.80.02.60.01.00.00.00.00.00.00.00.00.00.00.00.00.10.03.90.00.00.00.00.00.09.20.036.917.60.80.00.00.01.24.621.619.111.328.012.715.90.00.00.00.03.50.020.50.00.07.55.04.30.97.714.20.32.71.737.41.30.011.41.410.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.30.50.11.60.00.00.00.00.00.00.00.00.00.00.00.48.65.811.01.30.40.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.010.31.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.68.09.01.70.40.10.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.017.50.00.02.10.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.70.00.00.05.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.023.40.00.00.00.032.529.70.22.50.8,
2014,17.6721875,10.23,25.08473520249221,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.90.01.80.02.06.20.10.00.00.00.00.00.00.00.00.20.02.610.37.422.73.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.034.20.40.40.10.01.75.38.05.60.00.10.00.07.33.10.00.00.00.00.00.00.00.09.62.90.10.00.10.00.00.00.00.00.00.00.00.00.00.10.00.00.03.75.29.76.60.00.00.00.00.00.00.00.08.210.60.90.00.00.00.01.23.21.71.73.50.90.01.10.65.01.60.011.622.60.026.05.11.00.07.40.00.46.00.03.90.00.01.41.80.00.00.00.113.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.30.00.00.01.60.00.02.715.50.70.50.20.00.00.00.10.00.00.00.00.00.00.00.00.00.222.64.00.00.00.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.61.20.00.00.00.00.00.00.10.00.00.90.20.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.00.30.00.00.00.20.00.00.00.00.00.0,
2015,18.16721763085399,9.645179063360882,26.69063360881543,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.40.40.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.08.726.80.00.00.00.00.00.00.00.03.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.033.30.01.80.00.00.62.00.13.80.10.00.08.58.93.50.00.00.00.00.03.92.70.90.00.00.00.040.85.90.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.80.10.02.80.00.00.00.00.00.00.00.00.00.00.00.00.00.04.30.40.18.50.00.73.70.00.00.00.00.00.00.00.13.93.80.04.15.30.00.00.00.00.00.00.00.70.00.85.60.23.11.30.00.00.00.40.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.30.11.315.40.55.715.53.70.00.00.00.00.00.00.00.00.00.00.00.00.70.013.10.00.012.60.00.00.019.90.10.00.00.00.00.00.00.00.00.05.20.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.10.00.00.00.13.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2016,18.078082191780823,10.243835616438355,25.91260273972603,0.00.00.00.00.00.012.50.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.01.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.50.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.015.52.10.00.00.00.00.00.00.00.00.011.614.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.010.012.83.21.70.121.67.33.10.10.00.83.80.011.30.80.00.00.00.00.00.10.00.00.07.83.30.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.04.40.13.115.91.30.00.47.60.60.25.00.00.06.80.10.00.00.00.92.60.00.00.00.00.00.00.00.00.60.60.00.00.20.00.00.03.60.01.00.04.21.04.74.54.00.00.01.42.50.10.00.00.00.00.70.113.50.00.10.00.00.00.00.00.00.09.30.10.80.00.00.00.00.00.20.00.05.04.30.56.05.40.00.00.00.80.00.00.00.00.00.00.00.047.00.00.00.00.00.01.42.95.23.90.00.02.60.04.812.117.80.00.00.00.00.00.00.00.00.00.00.00.00.00.03.99.03.43.59.014.912.816.63.10.00.00.00.00.00.00.00.00.00.00.00.00.00.02.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2017,18.357300275482093,9.493112947658402,27.221487603305786,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.66.40.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.016.627.70.10.00.00.00.00.00.00.00.00.00.00.00.00.00.011.29.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.027.03.90.00.00.00.00.00.00.00.00.00.012.514.20.00.01.36.80.00.00.00.00.00.00.00.00.02.94.65.00.40.10.00.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.60.10.00.00.00.00.07.29.50.00.00.00.00.03.20.63.00.00.00.00.00.012.01.414.01.30.00.00.00.07.80.00.00.40.02.70.10.00.00.00.00.00.014.327.50.10.20.00.00.00.00.00.07.71.40.00.00.00.00.00.00.07.32.00.00.03.40.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.313.112.42.91.30.10.00.00.00.00.00.00.00.013.57.48.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.60.00.40.00.00.00.00.00.00.00.00.00.00.00.0,
2018,15.477327935222672,7.950607287449393,23.00161943319838,0.10.00.00.00.00.00.00.00.00.06.70.00.00.00.00.00.00.00.03.21.30.70.10.00.00.00.00.04.00.00.00.00.00.00.00.00.00.00.00.00.00.014.42.711.613.134.64.71.39.410.14.11.624.44.99.51.20.19.50.83.40.00.00.00.03.70.00.00.20.00.00.00.05.42.60.225.80.012.70.10.08.20.00.00.00.00.00.01.60.20.00.00.00.00.00.60.02.90.00.00.00.00.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.30.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.010.30.00.00.07.41.77.50.00.05.20.01.00.00.00.00.00.01.07.10.31.029.30.40.00.00.09.04.40.02.413.00.00.00.00.00.00.00.20.00.05.81.913.51.15.90.00.516.90.00.00.02.50.20.00.00.00.00.00.00.00.00.00.00.01.95.70.00.00.00.02.50.10.00.00.00.00.00.00.00.00.00.00.00.0,
2019,18.140389972144845,9.82924791086351,26.446796657381615,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.08.51.30.00.00.00.00.00.00.00.00.05.224.24.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.10.05.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.08.51.80.10.10.00.29.57.17.314.92.70.00.00.00.00.00.00.04.45.15.10.20.03.98.55.00.30.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.034.00.00.00.00.014.09.421.20.10.00.00.00.00.00.30.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.80.00.00.00.010.41.10.00.00.70.00.00.00.00.00.00.00.00.41.30.02.50.00.03.10.00.00.00.01.41.41.00.00.032.00.00.09.015.829.80.00.74.80.60.00.00.01.819.70.10.00.00.00.00.00.00.00.00.00.10.00.00.00.00.04.634.976.10.20.00.00.00.00.00.00.00.00.00.0,
2020,18.236538461538466,10.382967032967032,26.088186813186812,0.00.00.00.00.00.00.00.00.00.00.00.03.10.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.66.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.83.70.00.00.00.00.00.60.00.00.00.00.00.00.09.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.06.40.88.70.00.03.20.10.00.00.00.00.00.00.07.08.81.116.50.10.00.00.00.00.00.21.80.10.00.00.00.00.00.00.00.00.113.825.46.20.00.00.00.00.00.12.80.00.43.01.01.13.04.70.20.08.20.00.40.00.17.60.00.00.00.00.00.00.00.32.20.50.00.90.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.08.20.70.01.10.21.74.115.20.00.00.00.00.00.10.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.15.03.10.00.00.00.00.00.00.00.00.00.00.00.09.31.00.00.00.010.04.81.06.80.00.00.00.00.00.021.715.15.86.80.10.00.00.20.10.013.20.00.00.03.07.88.30.00.00.02.93.80.60.00.00.113.10.44.90.10.00.00.00.00.00.00.00.00.00.00.95.40.813.00.57.20.223.30.00.00.00.00.00.00.00.00.00.00.00.00.00.00.50.00.00.00.00.00.10.00.00.00.01.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2021,16.803968253968254,9.060714285714289,24.550595238095237,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.06.620.40.00.00.00.00.00.00.00.00.00.40.00.00.00.00.00.00.00.08.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.48.810.64.01.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.010.41.05.62.80.60.00.00.20.00.00.01.00.00.00.00.00.02.20.00.00.00.00.00.00.00.00.00.00.00.03.45.80.227.413.432.08.20.00.60.00.00.00.00.00.00.30.03.718.123.72.20.00.00.00.00.00.00.00.00.00.08.42.61.41.12.81.61.10.10.00.10.50.50.00.00.00.03.11.49.12.815.417.81.30.90.00.00.00.00.00.00.00.09.70.00.00.00.00.00.00.00.00.00.00.00.00.00.01.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.10.02.23.80.00.00.00.00.07.39.10.00.01.01.62.00.00.00.00.012.02.50.05.80.60.12.00.10.00.00.00.00.30.00.00.00.00.01.04.00.10.00.00.00.00.00.00.00.00.00.00.01.60.00.00.01.20.00.00.00.00.00.00.00.53.10.00.00.00.00.00.00.50.00.00.07.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.30.03.718.123.72.20.00.00.00.00.00.00.00.00.00.08.42.61.41.12.81.61.10.10.00.10.50.50.00.00.00.03.11.49.12.815.417.81.30.90.00.00.00.00.00.00.00.09.70.00.00.00.00.00.00.00.00.00.00.00.00.00.01.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.10.02.23.80.00.00.00.00.07.39.10.00.01.01.62.00.00.00.00.012.02.50.05.80.60.12.00.10.00.00.00.00.30.00.00.00.00.01.04.00.10.00.00.00.00.00.00.00.00.00.00.01.60.00.00.01.20.00.00.00.00.00.00.00.53.10.00.00.00.00.00.00.50.00.00.07.80.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2022,18.979320113314447,11.112181303116149,26.845892351274788,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.20.60.00.00.00.00.00.036.00.00.00.00.00.00.00.03.00.00.00.00.00.00.00.00.00.00.09.40.00.00.00.00.00.00.00.00.00.410.20.00.00.00.00.00.00.00.00.00.00.00.00.00.80.00.00.00.02.40.00.00.00.00.010.80.63.60.00.00.06.82.00.00.00.00.00.00.00.00.00.00.05.60.46.80.02.819.628.410.48.435.47.827.09.224.20.00.00.02.80.00.00.00.00.00.00.00.00.00.00.00.00.00.03.84.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.40.00.00.00.00.00.00.00.01.40.00.00.00.00.00.00.00.00.00.00.43.80.00.00.00.00.03.00.00.00.00.00.00.00.016.25.64.216.00.05.20.00.00.04.62.218.25.00.00.40.00.06.68.01.43.20.00.00.05.213.80.00.00.00.00.00.00.80.40.00.00.00.00.00.40.62.017.00.00.00.00.00.010.80.00.00.07.20.23.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.0,
2023,18.81301939058172,10.613573407202216,27.015235457063714,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.05.816.60.00.00.00.00.00.00.00.00.00.03.45.80.05.20.00.00.04.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.40.20.00.00.00.041.00.20.00.03.28.82.83.00.00.04.40.80.40.81.60.05.00.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.05.610.07.20.02.62.62.60.44.20.00.00.00.24.00.00.00.00.00.00.00.00.20.20.00.00.00.20.00.00.00.00.00.00.41.20.00.20.00.01.63.00.20.20.00.00.00.00.60.41.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.023.45.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.24.40.00.00.00.00.00.00.08.23.21.80.82.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.08.40.04.80.42.83.80.013.06.28.62.41.80.00.01.80.00.00.01.43.23.23.80.80.00.00.00.00.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.00.0,
2024,18.88607242339833,11.220055710306406,26.55905292479109,0.00.02.88.40.00.00.00.25.60.00.00.20.00.01.07.22.016.411.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.023.235.60.022.40.00.00.02.40.00.00.00.00.00.01.80.60.09.40.00.00.00.00.05.60.00.20.00.05.423.220.82.20.00.00.00.00.00.00.00.00.03.20.00.00.06.415.69.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.23.20.00.213.81.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.02.60.03.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.20.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.42.80.00.00.00.00.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.80.00.00.00.00.00.00.00.00.00.06.20.00.40.00.09.03.018.49.210.20.20.00.00.00.00.00.00.02.49.21.821.815.60.80.60.00.00.00.00.00.00.00.00.00.00.02.632.20.00.00.00.20.00.00.00.00.40.00.03.40.00.00.00.00.00.00.00.00.00.00.00.00.20.00.00.01.40.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,
2004,18.705737704918032,14.417486338797817,22.99344262295082,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.00.00.00.00.00.00.0Ip0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0Ip0.00.20.722.10.20.00.014.47.00.10.00.00.00.00.00.00.00.0Ip0.00.01.31.00.00.01.80.00.00.00.00.00.00.00.00.60.01.71.910.312.157.024.22.00.00.20.00.00.00.00.0Ip16.92.44.30.1Ip0.00.015.81.60.00.10.00.00.01.10.00.00.00.00.06.0Ip0.02.88.540.10.00.20.00.00.00.10.854.70.90.30.00.00.00.00.00.00.00.10.80.00.00.00.00.00.00.00.90.00.00.00.00.00.00.00.00.00.00.00.00.025.610.50.00.00.05.0Ip0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.91.30.00.00.00.00.00.00.00.00.00.50.00.00.00.00.00.00.0Ip0.00.00.00.10.00.00.00.0Ip0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0Ip0.00.00.00.193.514.8Ip0.11.117.30.00.00.02.10.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.40.00.00.00.00.00.00.00.00.00.00.00.30.00.014.00.00.00.00.10.04.8Ip0.00.03.20.00.00.01.80.0IpIp0.00.00.00.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.70.84.822.80.03.99.46.90.011.43.810.00.00.037.83.95.50.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,Valencia
2005,18.004383561643838,13.515890410958905,22.491232876712328,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.30.00.00.00.00.00.00.00.021.124.71.20.00.00.00.00.00.00.00.00.00.00.01.20.011.43.56.20.00.01.30.40.40.00.00.00.00.00.00.00.00.00.00.00.00.80.30.00.00.00.00.02.04.60.00.00.00.00.00.00.00.04.52.67.80.00.00.00.09.60.00.00.00.00.00.00.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.40.00.00.00.00.00.00.00.00.00.76.40.00.29.70.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0Ip8.22.50.00.00.00.01.00.00.00.00.00.01.80.00.00.02.40.60.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.90.00.00.57.20.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.00.00.00.00.00.00.00.00.00.00.01.40.00.00.00.00.00.00.0Acum14.70.20.00.00.00.00.00.00.00.326.20.00.00.00.00.00.00.06.41.00.20.00.00.00.00.00.00.00.02.60.00.00.00.00.00.01.48.90.00.00.00.30.00.00.00.01.30.00.00.00.00.20.50.00.00.00.00.00.00.00.00.00.01.431.832.80.21.737.90.00.00.00.00.04.20.02.32.50.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.60.20.40.20.00.03.21.64.20.60.00.00.00.00.00.00.00.00.00.0,Valencia
2006,18.937534246575343,14.804657534246576,23.073698630136985,0.00.00.00.00.0AcumAcumAcum16.21.615.50.00.00.00.00.00.00.00.00.00.00.00.00.00.00.015.51.60.015.01.20.00.00.80.00.00.00.00.00.00.00.20.00.00.00.00.00.00.00.00.00.00.0Ip0.27.928.70.00.00.00.00.00.00.70.00.00.00.00.00.00.00.00.00.0Ip0.01.10.0Ip0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0Ip0.00.00.00.00.00.00.00.60.71.70.00.00.10.03.30.00.00.00.00.00.00.00.00.06.26.14.90.00.01.10.00.00.00.00.20.00.00.00.00.0Ip0.00.00.00.00.00.00.00.00.00.02.614.811.20.014.50.00.00.00.00.00.31.40.00.00.00.00.00.00.05.30.00.00.00.00.00.00.00.00.00.0Ip0.00.00.00.00.00.00.00.00.00.00.00.00.0Ip0.00.00.0Ip0.00.00.00.00.00.00.00.00.00.01.00.00.00.00.00.00.0Ip0.00.00.00.00.00.00.00.00.00.00.00.00.00.70.00.00.00.00.00.00.00.00.00.00.00.06.70.00.00.00.00.00.00.00.00.00.00.02.74.42.7Ip0.00.00.00.00.00.0Ip8.48.80.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.10.00.00.2Ip23.90.04.00.00.00.00.00.00.00.00.00.00.00.00.024.714.610.10.04.366.40.20.00.00.00.00.00.00.02.50.00.00.00.00.00.00.00.00.00.00.00.00.01.10.30.00.00.02.40.00.20.00.00.00.00.0Ip0.00.00.00.00.05.57.50.00.60.70.00.00.00.00.00.00.00.0,Valencia
